학년|교과목명|과목코드|학과코드|과목번호|학점|시간|담당교수|강좌번호|제한인원|요일|시작시간|종료시간|강의실|비고
전학년|통계학개론|기자106|기자|106|3|3|이성효|0266|40|월|14:00|14:50|Y9110|
전학년|통계학개론|기자106|기자|106|3|3|이성효|0266|40|수|13:00|14:50|Y9110|
전학년|통계학개론|기자106|기자|106|3|3|이성효|0267|40|월|15:00|16:50|Y9110|환경시스템공학전공 전용강좌
전학년|통계학개론|기자106|기자|106|3|3|이성효|0267|40|수|15:00|15:50|Y9110|환경시스템공학전공 전용강좌
전학년|통계학개론|기자106|기자|106|3|3|나광수|0268|41|화|15:00|16:50|Y2526|컴퓨터공학전공 전용강좌
전학년|통계학개론|기자106|기자|106|3|3|나광수|0268|41|목|15:00|15:50|Y2526|컴퓨터공학전공 전용강좌
전학년|통계학개론|기자106|기자|106|3|3|김선영|0269|40|화|10:00|12:50|Y9035|
전학년|선형대수학개론|기자107|기자|107|3|3|김재덕|0270|42|월|13:00|14:50|Y9517|산업경영공학과 전용강좌
전학년|선형대수학개론|기자107|기자|107|3|3|김재덕|0270|42|수|13:00|13:50|Y9517|산업경영공학과 전용강좌
전학년|선형대수학개론|기자107|기자|107|3|3|김재덕|0271|40|월|15:00|16:50|Y9517|산업경영공학과 전용강좌
전학년|선형대수학개론|기자107|기자|107|3|3|김재덕|0271|40|수|15:00|15:50|Y9517|산업경영공학과 전용강좌
전학년|선형대수학개론|기자107|기자|107|3|3|문은호|0272|45|화|09:00|10:50|Y9508|컴퓨터공학전공 전용강좌
전학년|선형대수학개론|기자107|기자|107|3|3|문은호|0272|45|목|09:00|09:50|Y9508|컴퓨터공학전공 전용강좌
전학년|선형대수학개론|기자107|기자|107|3|3|문은호|0273|45|화|11:00|11:50|Y9508|컴퓨터공학전공 전용강좌
전학년|선형대수학개론|기자107|기자|107|3|3|문은호|0273|45|목|10:00|11:50|Y9508|컴퓨터공학전공 전용강좌
전학년|이산수학개론|기자108|기자|108|3|3|나광수|0274|47|화|12:00|13:50|Y2526|컴퓨터공학전공 전용강좌
전학년|이산수학개론|기자108|기자|108|3|3|나광수|0274|47|목|12:00|12:50|Y2526|컴퓨터공학전공 전용강좌
전학년|수치해석|기자109|기자|109|3|3|이규진|0275|47|월|13:00|14:50|Y247|기계시스템공학부 전용강좌
전학년|수치해석|기자109|기자|109|3|3|이규진|0275|47|수|13:00|13:50|Y247|기계시스템공학부 전용강좌
전학년|수치해석|기자109|기자|109|3|3|이규진|0276|47|월|15:00|15:50|Y247|기계시스템공학부 전용강좌
전학년|수치해석|기자109|기자|109|3|3|이규진|0276|47|수|14:00|15:50|Y247|기계시스템공학부 전용강좌
전학년|물리학1|기자111|기자|111|3|3|김복수|0277|40|수|09:00|10:50|Y9014|
전학년|물리학1|기자111|기자|111|3|3|김복수|0277|40|금|09:00|09:50|Y9014|
전학년|물리학1|기자111|기자|111|3|3|김복수|0278|40|수|12:00|13:50|Y9014|
전학년|물리학1|기자111|기자|111|3|3|김복수|0278|40|금|12:00|12:50|Y9014|
전학년|물리학2|기자112|기자|112|3|3|노태호|0280|40|월|09:00|10:50|Y9114|
전학년|물리학2|기자112|기자|112|3|3|노태호|0280|40|수|10:00|10:50|Y9114|
전학년|물리학2|기자112|기자|112|3|3|노태호|0281|40|월|11:00|12:50|Y9114|
전학년|물리학2|기자112|기자|112|3|3|노태호|0281|40|수|11:00|11:50|Y9114|
전학년|물리학2|기자112|기자|112|3|3|노태호|0282|40|월|15:00|16:50|Y9114|
전학년|물리학2|기자112|기자|112|3|3|노태호|0282|40|수|15:00|15:50|Y9114|
전학년|물리학2|기자112|기자|112|3|3|노태호|0284|40|화|11:00|12:50|Y9114|
전학년|물리학2|기자112|기자|112|3|3|노태호|0284|40|목|11:00|11:50|Y9114|
전학년|물리학2|기자112|기자|112|3|3|노태호|0285|40|화|15:00|16:50|Y9114|
전학년|물리학2|기자112|기자|112|3|3|노태호|0285|40|목|15:00|15:50|Y9114|
전학년|물리학2|기자112|기자|112|3|3|문혜진|0286|40|화|13:00|14:50|Y9029|
전학년|물리학2|기자112|기자|112|3|3|문혜진|0286|40|목|14:00|14:50|Y9029|
전학년|물리학2|기자112|기자|112|3|3|문혜진|0287|40|화|15:00|16:50|Y9029|
전학년|물리학2|기자112|기자|112|3|3|문혜진|0287|40|목|15:00|15:50|Y9029|
전학년|물리학2|기자112|기자|112|3|3|이남주|0288|40|월|11:00|12:50|Y9029|
전학년|물리학2|기자112|기자|112|3|3|이남주|0288|40|수|12:00|12:50|Y9029|
전학년|물리학2|기자112|기자|112|3|3|김재완|1182|50|수|14:00|16:50|Y9029|외국어강의(영어)
전학년|물리학실험1|기자113|기자|113|1|2|조종원|0290|20|월|15:00|16:50|Y23515|
전학년|물리학실험1|기자113|기자|113|1|2|임호준|0291|20|목|13:00|14:50|Y23515|
전학년|물리학실험2|기자114|기자|114|1|2|이지우|0292|20|월|13:00|14:50|Y23520|
전학년|물리학실험2|기자114|기자|114|1|2|이지우|0293|20|화|11:00|12:50|Y23523|
전학년|물리학실험2|기자114|기자|114|1|2|임호준|0295|20|목|11:00|12:50|Y23523|
전학년|물리학실험2|기자114|기자|114|1|2|이지우|0296|20|목|13:00|14:50|Y23520|
전학년|물리학실험2|기자114|기자|114|1|2|조종원|0298|20|화|13:00|14:50|Y23523|
전학년|물리학실험2|기자114|기자|114|1|2|조종원|0300|20|목|13:00|14:50|Y23523|
전학년|물리학실험2|기자114|기자|114|1|2|임호준|0301|20|월|11:00|12:50|Y23520|
전학년|물리학실험2|기자114|기자|114|1|2|강치중|0307|20|금|13:00|14:50|Y23523|
전학년|일반생물학|기자116|기자|116|3|3|오영숙|0308|60|화|09:00|10:50|Y8114|
전학년|일반생물학|기자116|기자|116|3|3|오영숙|0308|60|목|09:00|09:50|Y8114|
전학년|일반생물학|기자116|기자|116|3|3|문정환|0309|40|화|11:00|11:50|Y8114|
전학년|일반생물학|기자116|기자|116|3|3|문정환|0309|40|목|10:00|11:50|Y8114|
전학년|일반생물학|기자116|기자|116|3|3|이창로|0310|44|월|13:00|13:50|Y8110|
전학년|일반생물학|기자116|기자|116|3|3|이창로|0310|44|수|13:00|14:50|Y8110|
전학년|생물학1|기자117|기자|117|3|3|송상익|0311|40|화|15:00|15:50|Y8114|
전학년|생물학1|기자117|기자|117|3|3|송상익|0311|40|목|15:00|16:50|Y8114|
전학년|생물학2|기자118|기자|118|3|3|송상익|0312|40|월|15:00|15:50|Y8107|
전학년|생물학2|기자118|기자|118|3|3|송상익|0312|40|수|15:00|16:50|Y8107|
전학년|생물학2|기자118|기자|118|3|3|정병철|0313|40|화|10:00|11:50|Y5125|
전학년|생물학2|기자118|기자|118|3|3|정병철|0313|40|목|11:00|11:50|Y5125|
전학년|생물학실험2|기자120|기자|120|1|2|문정환|0315|20|화|15:00|16:50|Y8309|
전학년|일반화학|기자121|기자|121|3|3|임보람|0317|40|월|10:00|10:50|Y9027|
전학년|일반화학|기자121|기자|121|3|3|임보람|0317|40|수|10:00|11:50|Y9027|
전학년|일반화학|기자121|기자|121|3|3|임보람|0318|40|월|15:00|15:50|Y9027|
전학년|일반화학|기자121|기자|121|3|3|임보람|0318|40|수|14:00|15:50|Y9027|
전학년|일반화학실험|기자122|기자|122|1|2|구상호|0319|18|월|15:00|16:50|Y23423|
전학년|일반화학실험|기자122|기자|122|1|2|구상호|0320|19|화|15:00|16:50|Y23423|
전학년|일반화학실험|기자122|기자|122|1|2|구상호|0321|18|수|15:00|16:50|Y23423|
전학년|화학1|기자123|기자|123|3|3|이동기|0322|40|월|11:00|12:50|Y8326|외국어강의(영어)
전학년|화학1|기자123|기자|123|3|3|이동기|0322|40|수|11:00|11:50|Y8326|외국어강의(영어)
전학년|화학2|기자124|기자|124|3|3|우윤철|0323|50|화|11:00|11:50|Y8110|환경시스템공학전공 우선
전학년|화학2|기자124|기자|124|3|3|우윤철|0323|50|목|10:00|11:50|Y8110|환경시스템공학전공 우선
전학년|화학2|기자124|기자|124|3|3|김혜진|0324|60|화|14:00|15:50|Y23723|신소재공학전공 전용강좌
전학년|화학2|기자124|기자|124|3|3|김혜진|0324|60|목|14:00|14:50|Y23723|신소재공학전공 전용강좌
